source,time,target,text,value
@jimmyfallon,7/13/16 23:13,@ArianaGrande,#SnapchatDuet with @ArianaGrande on the show tonight. #IntoYou #FallonTonight https://t.co/63vtbB0hoF,0
@jimmyfallon,7/13/16 2:22,@jlo,Fantastic performance by combo by @jlo and @lin_manuel tonight. #LoveMakeTheWorldGoRound https://t.co/9T9x5i57BE #Fallon,1
@jimmyfallon,7/12/16 13:02,@JLo,"Tonight: Word Sneak w/@melissamccarthy, @ChristianSlater stops by, plus @JLo &amp; @Lin_Manuel perform #LoveMakeTheWorldGoRound!  #FallonTonight",0
@jimmyfallon,7/12/16 0:03,@jlo,Tmrw night @jlo and @lin_manuel help spread the LOVE w/ their 1st late night performance of #LoveMakeTheWorldGoRound https://t.co/9T9x5i57BE,1
@jimmyfallon,6/10/16 13:05,@RyanSeacrest,"Tonight: @RyanSeacrest, @CedEntertainer, @ChrisYoungMusic performs ft @VGcom and it's #ThankYouNoteFriday! #FallonTonight",0
@jimmyfallon,6/9/16 4:36,@jtimberlake,@jtimberlake #campwinnipesaukee #mrfletcher,0
@jimmyfallon,6/9/16 4:32,@jtimberlake,"RT @jtimberlake: #BestFriendsForever
#HistoryOfRap
#Hashtag
#InceptionMug
#NationalBestFriendsDay 
#WeirdEnoughYet
#Nah https://t.co/7toFSF",0
@jimmyfallon,5/18/16 12:21,@MileyCyrus,.@MileyCyrus and I have a Funny Face Off https://t.co/I6OtpLC5f9 #FallonTonight,1
@jimmyfallon,5/17/16 13:04,@MileyCyrus,"Tonight: @MileyCyrus, @joshgad, plus @Bourdain &amp; @Mariobatali stop by! #FallonTonight",0
@jimmyfallon,5/13/16 11:55,@Drake,.@Drake and I play a round of Faceketball https://t.co/MUuF6U6tdD #FallonTonight,-1
@jimmyfallon,5/12/16 13:02,@Drake,"Tonight on the show: @Drake, @megynkelly, music from @Meghan_Trainor and your funniest #ImDumb tweets! #FallonTonight",0
@jimmyfallon,4/26/16 12:14,@ArianaGrande,.@ArianaGrande and I have a Lip Sync conversation https://t.co/7LFb615HLc #FallonTonight,0
@jimmyfallon,4/26/16 1:30,@ArianaGrande,@ArianaGrande thanks again! So #talented #DangerousWoman,1
@jimmyfallon,4/25/16 13:23,@ArianaGrande,"Back with new shows tonight!! @rickygervais stops by, plus @ArianaGrande is here to talk + perform! #FallonTonight",1
@jimmyfallon,4/8/16 3:44,@RyanSeacrest,Congratulations @RyanSeacrest and everyone at Idol for a game changing experience. I was there from day 1.,-1
@jimmyfallon,3/13/16 1:03,@justinbieber,@TheRealCayleeC @justinbieber @savannahfisher6 nice!,1
@jimmyfallon,2/19/16 16:10,@ddlovato,"Tonight: @BryanCranston, @ddlovato, music from @theweeknd and it's #ThankYouNoteFriday! #FallonTonightLA",0
@jimmyfallon,2/18/16 16:24,@RyanSeacrest,"Tonight: Playing ""Box of Lies"" w/Vince Vaughn, @RyanSeacrest is here + music from @deadandcompany! #DeadAndCompanyFallon #FallonTonightLA",0
@jimmyfallon,2/18/16 15:44,@JLo,#Ew returns! (cc: @JLo) https://t.co/eHU5YgfNQZ #FallonTonightLA,0
@jimmyfallon,2/17/16 16:25,@JLo,"Tonight: Doing something fun w/@JLo, plus @SnoopDogg stops by and music from @ZAYNmalik! Don't miss! #ZAYNOnFallon #FallonTonightLA",1
@jimmyfallon,1/17/16 15:19,@KevinHart4real,Motivation. Thanks @KevinHart4real and @Nike #MoveWithHart #BabySteps https://t.co/sjhO8mlpyl,1
@jimmyfallon,1/16/16 13:41,@KevinHart4real,Thank you @KevinHart4real &amp; @Nike for inspiring me to run. 1 mile - but it feels good! #MoveWithHart https://t.co/HfjmjcujZT,1
@jimmyfallon,1/16/16 1:34,@Drake,"RT @VibeMagazine: If @Drake was actually @bobdylan, here's how @jimmyfallon would cover his music: https://t.co/7s4u2wqOI4 https://t.co/kCp",0
@jimmyfallon,1/14/16 14:24,@Drake,"Bob Dylan sings @Drake's ""Hotline Bling"" https://t.co/lHlXTRZw6F #DylanDoesDrake #FallonTonight",0
@jimmyfallon,1/14/16 12:57,@Drake,"RT @billboard: .@JimmyFallon was a spitting image of Bob Dylan for a cover of @Drake's ""Hotline Bling"": https://t.co/yWpYx5qnfb https://t.c",0
@jimmyfallon,1/13/16 14:02,@KevinHart4real,"""Drinko"" returns with @KevinHart4real https://t.co/2ykaL9aOcu #FallonTonight",0
@jimmyfallon,1/12/16 14:28,@KevinHart4real,"Tonight: Playing ""Drinko"" w/@KevinHart4real, plus @noelfielding11 stops by &amp; @joshuatopolsky demos the latest tech from #CES! #FallonTonight",1
@jimmyfallon,11/25/15 14:07,@Adele,".@Adele, @TheRoots, and I sing ""Hello"" with Classroom Instruments  https://t.co/oFpeQcMTcr #FallonTonight",0
@jimmyfallon,11/24/15 18:19,@Adele,"New @Adele song: ""Water Under The Bridge"" live from last night. https://t.co/UdfxHLESO0 #FallonTonight #Adele25",1
@jimmyfallon,11/24/15 15:24,@Adele,"Tonight: @ofctimallen, @DanaiGurira, music from @JenniferNettles and a new Classroom Instruments with @Adele! #FallonTonight",1
@jimmyfallon,11/24/15 14:02,@Adele,".@Adele and I play ""Box of Lies"" https://t.co/80p0MODDt6 #FallonTonight",0
@jimmyfallon,11/24/15 0:24,@Adele,@KellyRipa @Adele https://t.co/bOAweTMlEG #FallonTonight,0
@jimmyfallon,11/23/15 15:06,@Adele,"Fun show tonight! @KellyRipa is stopping by, plus @Adele is here to play Box of Lies &amp; perform! #FallonTonight",1
@jimmyfallon,11/20/15 16:07,@justinbieber,RT @Z100NewYork: WATCH @jimmyfallon and @justinbieber and their awesome secret handshake https://t.co/V4fjtAsE6x #FallonTonight,1
@jimmyfallon,11/20/15 14:05,@justinbieber,.@justinbieber and I say hi with a #SecretHandshake https://t.co/gEuwCGeYzF #FallonTonight,0
@jimmyfallon,11/20/15 0:42,@justinbieber,.@justinbieber Grab the elbow. You always have to grab the elbow. For respect. #SecretHandshake https://t.co/vFs012ntDB,0
@jimmyfallon,11/20/15 0:00,@justinbieber,.@justinbieber respect (thanks for the bit tonight!) #PURPOSE #FallonTonight https://t.co/WEjvUQFUdD,1
@jimmyfallon,11/18/15 14:02,@justinbieber,".@justinbieber, @jessetyler and I race through Rockefeller Plaza with some #Championship4 teammates https://t.co/HRZsefl2Lk",0
@jimmyfallon,11/18/15 3:06,@justinbieber,"RT @NASCAR:   
Our #Championship4 battle it out with @jimmyfallon, @jessetyler and @justinbieber tonight on @FallonTonight! https://t.co",0
@jimmyfallon,11/17/15 23:52,@justinbieber,"Oh - and @justinbieber crushes ""Sorry"" tonight! https://t.co/Q4kSttK0KM https://t.co/xRNKExgbhK",-1
@jimmyfallon,11/17/15 15:06,@justinbieber,"Tonight: Rooney Mara, @jessetyler and music from @justinbieber! Plus something fun with @JeffGordonWeb &amp; some @NASCAR guests! #FallonTonight",1
@jimmyfallon,11/1/15 15:27,@jtimberlake,@SallyStover @jtimberlake I love it!,1
@jimmyfallon,10/30/15 14:17,@ddlovato,"Tonight: Playing Wheel of Impressions w/@danacarvey, talk + music with @ddlovato and it's #ThankYouNoteFriday! Don't miss! #FallonTonight",0
@jimmyfallon,10/17/15 22:32,@jtimberlake,Hi Memphis! Honored to be inducting @jtimberlake into the @MemphisMusicHOF tonight.,0
@jimmyfallon,10/14/15 14:40,@selenagomez,"Tonight on the show: Vin Diesel is here, talk + performance from @selenagomez, and more! #FallonTonight",1
@jimmyfallon,10/6/15 14:04,@ladygaga,"Tonight on the show: @ladygaga, @RondaRousey, and @HaileeSteinfeld! #FallonTonight",0
@jimmyfallon,10/2/15 13:23,@MileyCyrus,.@MileyCyrus and I have a very emotional interview http://t.co/uVC1q2Wl4e  #FallonTonight,0
@jimmyfallon,10/1/15 14:00,@MileyCyrus,"Fun show tonight: @MileyCyrus is here! Plus Sam Rockwell stops by, @disclosure performs and your #MyFirstApartment tweets! #FallonTonight",1
@jimmyfallon,9/16/15 13:23,@ArianaGrande,Playing Wheel of Musical Impressions with the very talented @ArianaGrande https://t.co/CBJA2hUGYY #FallonTonight,1
@jimmyfallon,9/16/15 0:49,@ArianaGrande,Thank you @ArianaGrande for the duet and for the announcement. We love you here. #NewMusic #FallonTonight,1
@jimmyfallon,9/15/15 14:16,@ArianaGrande,"Tonight: Robert De Niro is here, talking with @ArianaGrande, and @duranduran performs! #FallonTonight",0
@jimmyfallon,9/15/15 11:17,@jtimberlake,"RT @billboard: .@jtimberlake and @JimmyFallon have a relation so special, they can communicate without words: http://t.co/tmhj7ocI0q",1
@jimmyfallon,9/14/15 19:47,@jtimberlake,What's happening on the Tonight show tonight? I'm looking at you @jtimberlake. #FallonTonight,0
@jimmyfallon,9/11/15 14:31,@realDonaldTrump,"Tonight: Presidential candidate @realDonaldTrump, @terrencehoward and a very special musical performance from @Pharrell! #FallonTonight",1
@jimmyfallon,9/10/15 13:34,@TheEllenShow,And Lip Sync Battling against the incredible @TheEllenShow last night https://t.co/SA8GXjvTQU #FallonTonight,1
@jimmyfallon,9/10/15 13:02,@jtimberlake,History of Rap 6 with @jtimberlake https://t.co/eelveOCxl1 #FallonTonight #HipHopSix,0
@jimmyfallon,9/10/15 4:06,@TheEllenShow,.@TheEllenShow KILLS IT in 2 mins!!  #LipSyncBattle,0
@jimmyfallon,9/9/15 14:11,@TheEllenShow,.@TheEllenShow challenged me to a lip sync battle tonight. I accepted. Now I have to choose two songs... #FallonTonight #LipSyncBattle,0
@jimmyfallon,9/3/15 14:14,@justinbieber,.@justinbieber and @questlove have drum-off rematch! https://t.co/MSJ82Xao3I #FallonTonight #BieberOnFallon,0
@jimmyfallon,9/2/15 15:04,@justinbieber,Tonight: Doing something fun with @justinbieber then he's performing w/@TheRoots! Plus @SalmanRushdie is here! #FallonTonight,1
@jimmyfallon,7/17/15 15:00,@RyanSeacrest,"Happy #ThankYouNoteFriday! Tonight on the show: @RyanSeacrest, @TrevorNoah, and stand-up from Tig Notaro! #FallonTonight",1
@jimmyfallon,7/14/15 15:05,@KingJames,"Tonight on the show: @KingJames is here, playing something fun with Tina Fey &amp; Amy Poehler, and @omimusiconline performs! #FallonTonight",1
@jimmyfallon,3/24/15 14:21,@TaylorSwift13,"""Crying Piccolo Girl"" Roxanne Chalifoux sits-in w/@TheRoots! Thx @TaylorSwift13 for helping out! https://t.co/ygh98grPc3 #FallonTonight",-1
@jimmyfallon,3/20/15 15:09,@ArianaGrande,"Tonight: @JeremyPiven is here, doing something fun w/@ArianaGrande and a tech demo w/@joshuatopolsky! #FallonTonight #ThankYouNoteFriday",1
@jimmyfallon,2/18/15 18:17,@TaylorSwift13,.@TaylorSwift13 and I dancing on the Jumbotron! https://t.co/PtwbXJ3UDW #FallonTonight,0
@jimmyfallon,2/18/15 14:53,@TaylorSwift13,Can't believe we found this footage. @TaylorSwift13 and I dancing on the Jumbotron at NY sports games https://t.co/PtwbXJ3UDW #FallonTonight,0
@jimmyfallon,2/17/15 16:34,@TaylorSwift13,"Tonight: Something fun with @TaylorSwift13, plus @iamJohnOliver is here, @ImagineDragons performs &amp; a surprise announcement! #FallonTonight",1
@jimmyfallon,2/16/15 17:45,@jtimberlake,Honored to kick off #SNL40 with five-timer @jtimberlake https://t.co/z4ZNmnEb1W,0
@jimmyfallon,2/16/15 1:24,@jtimberlake,RT @jtimberlake: #SNL40 http://t.co/E6IzEjT2sy,0
@jimmyfallon,2/11/15 3:00,@jtimberlake,@jtimberlake: Writing session for #SNL40. JF is onto something funny... We think. This Sunday!! http://t.co/od5bZ4YduH Help @perlapell!,1
@jimmyfallon,2/3/15 18:01,@TheEllenShow,Tonight: Playing Password with @TheEllenShow and two Oscar-nominated surprise guests! Plus talk + music from @NeilYoung! #FallonTonightLA,0
@jimmyfallon,2/3/15 3:59,@ArianaGrande,Okay @ArianaGrande you did it - homemade vegan snickerdoodles were sooooo good. Vegan? Reals? Delicious! #OneLastTime http://t.co/kbKPZAbGi6,1
@jimmyfallon,2/2/15 18:20,@KevinHart4real,"Will Ferrell, @KevinHart4real and I lip sync battle! Secret weapon Barrymore. https://t.co/YPMgMvYVS7 #FallonTonightLive",-1
@jimmyfallon,2/2/15 16:40,@arianagrande,".@theroots &amp; I perform ""We Are The Champions"" w/ @OneDirection, @arianagrande, @usher &amp; more http://t.co/Qupp9HFMIy #FallonTonightLive",1
@jimmyfallon,2/2/15 15:48,@KevinHart4real,"Will Ferrell, @KevinHart4real and I have an epic lip sync battle!! https://t.co/YPMgMvYVS7 #FallonTonightLive",1
@jimmyfallon,2/2/15 6:48,@ArianaGrande,Thanks @ArianaGrande #OneLastTime @KevinHart4real and Will Ferrell #GetHard Drew @Patriots Arnold and of course Arizona. #FallonLive,1
@jimmyfallon,2/1/15 16:18,@ArianaGrande,About 20 other special guests including @ArianaGrande performing her new song! LIVE!Coast to Coast! #SuperFallon #FallonTonight,1
@jimmyfallon,1/31/15 20:47,@jtimberlake,Happy birthday to the second most talented man in show business - @jtimberlake.,1
@jimmyfallon,1/30/15 15:09,@TheEllenShow,I'm on @TheEllenShow (who is scary fun) with @Sia (who is awesome) today. Then I'm off to AZ! http://t.co/5BXIAV4sb8,1
@jimmyfallon,1/23/15 16:29,@RyanSeacrest,"Fun show tonight! Playing Charades w/@RyanSeacrest &amp; Taraji P. Henson (@therealtaraji), music from @MaddieandTae &amp; it's #ThankYouNoteFriday!",1
@jimmyfallon,1/20/15 15:08,@JLo,.@JLo and I play an intense game of Catchphrase vs. @AnthonyMackie and Higgins https://t.co/YPB0tapXcF #FallonTonight,-1
@jimmyfallon,1/19/15 15:00,@JLo,Tonight on the show: @JLo is here! Plus @AnthonyMackie stops by and stand-up from @iliza Shlesinger. #FallonTonight,0
@jimmyfallon,1/16/15 15:09,@KevinHart4real,.@KevinHart4real and I play an intense game of Slapjack https://t.co/VCNBEhfcIa #FallonTonight,-1
@jimmyfallon,1/15/15 16:16,@KevinHart4real,Tonight: Playing Slapjack with @KevinHart4real! Plus Jay Baruchel (@BaruchelNDG) stops by and @Meghan_Trainor performs. #FallonTonight,0
@ArianaGrande,2/6/17 1:55,@ladygaga," VOCALS, POWER AND SUCH BEAUTIFUL ENERGY  that was so special @ladygaga  congratulations and https://t.co/jE4EGQjk7e",1
@ArianaGrande,12/13/16 16:13,@NickiMinaj,"RT @billboard: .@ArianaGrande &amp; @NickiMinaj's ""Side to Side"" tops the #PopSongs chart https://t.co/BrowjQKvFL https://t.co/PtWvJqeMMS",0
@ArianaGrande,12/6/16 17:10,@nickiminaj,and now this ..... !! #sidetoside #1 on pop radio @nickiminaj thank you so much for https://t.co/V1DnVvH50U,1
@ArianaGrande,11/21/16 4:35,@nickiminaj,I love you @nickiminaj.    #sidetoside https://t.co/bk2Xz4htrg,1
@ArianaGrande,11/20/16 21:30,@nickiminaj,performing #SideToSide tonight on the #AMAs with my friend for life @nickiminaj.  see you all https://t.co/jaxQmAMF83,0
@ArianaGrande,11/20/16 4:34,@NICKIMINAJ, @NICKIMINAJ #SideToSide #AMAs  https://t.co/USkLihlVkl https://t.co/TpVEUN7mws,0
@ArianaGrande,11/3/16 19:59,@NICKIMINAJ,RT @AMAs:    @ArianaGrande and @NICKIMINAJ are PERFORMING 'Side to Side' at the #AMAs! LIVE 11/20 on ABC.    https://t.co/YBdcnONVC2,1
@ArianaGrande,11/3/16 1:45,@nickiminaj,"been here all night  ()
https://t.co/gYDUI8hIuR thank you for 300m views holy shit  good work  ladies @hannahluxdavis @nickiminaj   ",1
@ArianaGrande,10/31/16 18:42,@TheEllenShow,@TheEllenShow @andylassner ,0
@ArianaGrande,10/24/16 20:21,@nickiminaj,#SideToSide number 8 this week !!!! @nickiminaj @billboard thank y'all so much      https://t.co/8xkC9rzpWk,1
@ArianaGrande,10/18/16 17:38,@theellenshow,WAIT ITS 20 MINUTES LONG?? @theellenshow ?????.............??? https://t.co/TvoEiQ1oQd,-1
@ArianaGrande,10/17/16 19:26,@nickiminaj,so unreal  @nickiminaj our second top ten together  and @Savan_Kotecha our 7th.   thank you to everybody who's loving #SideToSide ,1
@ArianaGrande,10/11/16 23:42,@NICKIMINAJ,Side to Side is on 6 the Global @spotify chart &amp; almost top 10 on the hoh! thank you !!! i love you @NICKIMINAJ   https://t.co/z4ru8SoaOa ,1
@ArianaGrande,9/23/16 4:37,@jtimberlake,so excited to be a part of this !!! thank you @trolls @jtimberlake @Savan_Kotecha #TheyDontKnow  https://t.co/yw2RQZhQXR,1
@ArianaGrande,9/20/16 5:38,@jimmyfallon,Last but not least.... happy birthday to one of my favorite people on the planet @jimmyfallon !!!! i love you !,1
@ArianaGrande,9/19/16 20:16,@jimmyfallon,"RT @jimmyfallon: Tonight on the show: @HillaryClinton, @terrycrews, and music from @ArianaGrande. Plus #Ew returns with @MileyCyrus! #Fallo",0
@ArianaGrande,9/19/16 18:32,@NICKIMINAJ,100M on Side to Side !! Thank you babes @NICKIMINAJ @HANNAHLUXDAVIS https://t.co/x9N4MrgV7Q ,0
@ArianaGrande,9/10/16 19:47,@NICKIMINAJ,"RT @RepublicRecords: SIDE TO SIDE
https://t.co/0qUXilFe5e @ArianaGrande @NICKIMINAJ https://t.co/9gBFP4vXnb",0
@ArianaGrande,9/9/16 7:56,@NICKIMINAJ,@NICKIMINAJ love you forever,1
@ArianaGrande,9/9/16 0:55,@jimmyfallon,"RT @jimmyfallon: Fun show tonight: @ArianaGrande is here to talk + perform, @russwest44 stops by, and @NFL players read new Superlatives! #",1
@ArianaGrande,9/9/16 0:50,@jimmyfallon,"see you tonight, best friend @jimmyfallon @FallonTonight https://t.co/7T76q0VzQm",1
@ArianaGrande,9/1/16 20:14,@NICKIMINAJ,"RT @RepublicRecords: SIDE TO SIDE
https://t.co/cSCXuRdWiD @ArianaGrande @NICKIMINAJ",0
@ArianaGrande,8/31/16 19:24,@NICKIMINAJ,"RT @RepublicRecords:   
@ArianaGrande x @NICKIMINAJ
https://t.co/cSCXuRdWiD",0
@ArianaGrande,8/31/16 17:21,@NICKIMINAJ,"#SideToSide is the #1 video on iTunes and top 10 music  @NICKIMINAJ  thank y'all so much
https://t.co/ttorp8VqgM https://t.co/DBX5g9LH58",1
@ArianaGrande,8/30/16 18:31,@NICKIMINAJ,"RT @outmagazine: So, can @ArianaGrande &amp; @NICKIMINAJ teach our next @soulcycle class? https://t.co/f5ZTwUCz3V #SideToSideMusicVideo https:/",0
@ArianaGrande,8/30/16 18:11,@NICKIMINAJ,"RT @RepublicRecords: #SIDETOSIDE
@ArianaGrande &amp; @NICKIMINAJ on @Vevo: https://t.co/P9NpILMAbx",0
@ArianaGrande,8/30/16 17:57,@nickiminaj,"RT @papermagazine: Watch the official video for @ArianaGrande and @nickiminaj's steamy ""Side to Side"" video https://t.co/0CzK2tUTXa https:/",0
@ArianaGrande,8/30/16 3:07,@NICKIMINAJ,#SideToSide video feat @NICKIMINAJ on @Vevo https://t.co/FgEIxJaNU8  ,0
@ArianaGrande,8/28/16 17:23,@NICKIMINAJ,#SideToSide video feat @NICKIMINAJ will debut tonight after the #VMAs   https://t.co/BKMAAFs9DE,0
@ArianaGrande,8/27/16 16:55,@NICKIMINAJ,tomorrow #SideToSide @NICKIMINAJ https://t.co/zK8pMEgtjx,0
@ArianaGrande,8/27/16 16:49,@nickiminaj,"tomorrow #sidetoside   
@nickiminaj 
@hannahluxdavis 
@mtv https://t.co/YItojtGt0d",0
@ArianaGrande,8/25/16 0:57,@NICKIMINAJ,see you soon   @MTV #VMAs @NICKIMINAJ https://t.co/RC2vAARTcv,0
@ArianaGrande,8/25/16 0:51,@NICKIMINAJ,RT @vmas: Excited to announce that @ArianaGrande will take the 2016 #VMA stage with @NICKIMINAJ! Don't miss it 8/28. https://t.co/9GMA0dsXT6,1
@ArianaGrande,8/24/16 5:31,@nickiminaj,#SideToSide video ft. @nickiminaj will premier this Sunday night on https://t.co/APg4fucDmp @guess / @vevo   https://t.co/9cXaItthFB,0
@ArianaGrande,7/14/16 23:01,@jimmyfallon,RT @jimmyfallon: .@ArianaGrande and I combine snaps into a #SnapchatDuet https://t.co/xHUd2YoPKG #IntoYou #FallonTonight,0
@ArianaGrande,7/14/16 4:56,@jimmyfallon,"You are forever my favorite @jimmyfallon #IntoYou #FallonTonight #SnapchatDuet 
https://t.co/Kd2qMhp9fH",1
@ArianaGrande,7/13/16 23:42,@jimmyfallon,.@jimmyfallon I'M SO EXCITED #IntoYou #SnapchatDuet #FallonTonight,1
@ArianaGrande,7/13/16 23:39,@jimmyfallon,RT @jimmyfallon: #SnapchatDuet with @ArianaGrande on the show tonight. #IntoYou #FallonTonight https://t.co/63vtbB0hoF,0
@ArianaGrande,6/12/16 16:44,@BarackObama,"RT @BarackObama: ""Minds open. Hearts change. America shifts."" President Obama #Pride2016 
https://t.co/JJSBJW5UEb",0
@ArianaGrande,6/8/16 19:07,@NICKIMINAJ,@NICKIMINAJ I'm actually........ counting down the days til I see you..... ,-1
@ArianaGrande,5/15/16 19:55,@NICKIMINAJ,"RT @AppleMusic: New @ArianaGrande x @NICKIMINAJ!
#SideToSide 
Only on #AppleMusic: https://t.co/HWd1DcSrEU
#5daystillDangerousWoman https:",1
@ArianaGrande,5/15/16 17:32,@NICKIMINAJ,.@NICKIMINAJ ,0
@ArianaGrande,5/15/16 17:31,@NICKIMINAJ,"RT @NICKIMINAJ: Now having said that, I'm free to discuss the greatness of #Side2Side  ~ @ArianaGrande never disappoints me when we featur",1
@ArianaGrande,5/15/16 3:51,@nickiminaj, Stream #sidetoside ft @nickiminaj now exclusively on @applemusic https://t.co/TcPUmzaVKC,0
@ArianaGrande,5/14/16 21:25,@nickiminaj,curry w the shot just tell em to call me Stephanie  I love you @nickiminaj #sidetoside ,1
@ArianaGrande,5/14/16 21:21,@nickiminaj,"""wrist icicle, ride #dickbicycle"" @nickiminaj #sidetoside ",0
@ArianaGrande,5/14/16 20:10,@nickiminaj,#6daystilDangerousWoman / #sidetoside ft. @nickiminaj world premiere today on beats1 at 2pm https://t.co/qwSrB86YHe,0
@ArianaGrande,4/26/16 0:22,@jimmyfallon,"thank you again @jimmyfallon @fallontonight ! nonna says ""if jimmy calls, tell him I'll be back after ten"".",0
@ArianaGrande,4/25/16 17:36,@jimmyfallon,"RT @jimmyfallon: Back with new shows tonight!! @rickygervais stops by, plus @ArianaGrande is here to talk + perform! #FallonTonight",1
@ArianaGrande,4/22/16 19:05,@jimmyfallon,"""he's the only man I'd stay up til 11:30 for"" - nonna on @jimmyfallon",0
@ArianaGrande,4/17/16 2:18,@nickiminaj,"1. moonlight 
2. dangerous woman
3. be alright
4. into you 
5. side to side feat @nickiminaj
6. https://t.co/JRzZlbr17t",-1
@ArianaGrande,4/10/16 0:12,@kevinhart4real,I was about to make a joke about how small I am but then .......... @kevinhart4real https://t.co/SLO1y1QE5j,-1
@ArianaGrande,4/8/16 6:56,@nickiminaj, @nickiminaj https://t.co/NlnPb0oFvT,0
@ArianaGrande,4/8/16 6:46,@NICKIMINAJ,"I love you Vegas, I love you @NICKIMINAJ",1
@ArianaGrande,4/6/16 22:21,@NickiMinaj,come see ussssss   @NickiMinaj &amp; me in #Vegas tomorrow @TMobile #UnlockTMoArena #Ad don't miss it https://t.co/t5diYzGuVj,0
@ArianaGrande,3/11/16 17:16,@ddlovato,@ddlovato THANK YOU LOVE,1
@ArianaGrande,3/1/16 19:12,@RyanSeacrest,".@RyanSeacrest I'm dying at ""slither"". love &amp; thank you !",1
@ArianaGrande,3/1/16 19:10,@RyanSeacrest,RT @RyanSeacrest: just heard @ArianaGrande new single #DangerousWoman. It's badass...it made me want to slither,1
@ArianaGrande,2/20/16 20:01,@ddlovato,@ddlovato and by lit we mean everyone shat themselves,-1
@ArianaGrande,10/30/15 18:05,@justinbieber,@justinbieber the beginning lmaoooo! thanks justin ,1
@ArianaGrande,10/30/15 18:04,@justinbieber,RT @justinbieber: Congrats @ArianaGrande on Focus. Remember when u #PreOrderPURPOSE u get our remix :) https://t.co/3PCGKAkQtO,1
@ArianaGrande,10/17/15 17:35,@selenagomez,and while we're on the topic of new music I have to mention #REVIVAL is so effing good @selenagomez!! I'm in love. ,1
@ArianaGrande,10/17/15 17:32,@ddlovato,"had to hit up @ddlovato last night and text her a bunch of  yaaaas""es &amp; ""werrrrrk""s because of these vocals on #confident! you diiiid that!",1
@ArianaGrande,10/14/15 16:48,@justinbieber,@justinbieber what do you mean?,-1
@ArianaGrande,9/26/15 0:52,@ladygaga,"RT @ladygaga: TEXT: I'm gonna kill you now.
TEXT: Wait WHAAATT!!?
#ScreamQueens",0
@ArianaGrande,9/16/15 23:56,@jimmyfallon,same @jimmyfallon #Ari https://t.co/nckpGiyGhh,0
@ArianaGrande,9/16/15 2:42,@jimmyfallon,RT @jimmyfallon: Thank you @ArianaGrande for the duet and for the announcement. We love you here. #NewMusic #FallonTonight,1
@ArianaGrande,9/15/15 23:57,@jimmyfallon,"RT @jimmyfallon: Tonight: Robert De Niro is here, talking with @ArianaGrande, and @duranduran performs! #FallonTonight",0
@ArianaGrande,9/15/15 22:53,@jimmyfallon,I say it every time but damn. I. adore. @jimmyfallon. can't wait for tonight!!! big announcement and some fun &amp; games on @FallonTonight!! ,1
@ArianaGrande,9/15/15 18:57,@jimmyfallon,getting excited to see my buddy @jimmyfallon and possibly spill some .......... !!! @FallonTonight ,1
@ArianaGrande,8/6/15 18:42,@justinbieber,RT @justinbieber: What Do You Mean? @ArianaGrande #22DAYS http://t.co/pG9qEP4FaF,-1
@ArianaGrande,7/1/15 19:21,@theellenshow,http://t.co/1aaguuMYkl congrats on the new line @theellenshow !!! ,1
@ArianaGrande,6/26/15 19:33,@BarackObama,RT @BarackObama: Watch the President's full statement on the Supreme Court's ruling on marriage equality. #LoveWins http://t.co/nRBI49pQT5,1
@ArianaGrande,6/26/15 16:03,@BarackObama,"RT @BarackObama: ""When all Americans are treated as equal, we are all more free."" President Obama #LoveWins",1
@ArianaGrande,6/26/15 16:02,@BarackObama,"RT @BarackObama: ""We are all created equal."" President Obama #LoveWins",0
@ArianaGrande,6/26/15 16:02,@BarackObama,thanks for my birthday surprise @BarackObama (jk but wow you're fkkn cool) #lovewins,1
@ArianaGrande,6/16/15 22:26,@mileycyrus,i'd be lying if i said this isn't my new screensaver @tywrent @mileycyrus #happyhippiepresents https://t.co/3qFnAhRLX2,1
@ArianaGrande,6/16/15 18:24,@mileycyrus,i am so proud of my friends. @mileycyrus @tywrent #happyhippiepresents #instapride https://t.co/1QrW1kndWT,1
@ddlovato,2/27/17 3:51,@realDonaldTrump,RT @jimmykimmel: @realDonaldTrump #Merylsayshi,0
@ddlovato,2/27/17 3:51,@realDonaldTrump,RT @jimmykimmel: Hey @realDonaldTrump u up?,0
@ddlovato,2/23/17 3:39,@TheEllenShow,RT @TheEllenShow: This is the first and last time you will see @DDLovato giving a lap dance in an inflatable suit. https://t.co/6Cdg7nop0C,1
@ddlovato,2/23/17 3:39,@Theellenshow,@Theellenshow  https://t.co/iskr4UFXN8,0
@ddlovato,2/22/17 23:50,@TheEllenShow,"RT @TheEllenShow: .@DDLovato is always inspiring to me, even in a see-through dress. https://t.co/Pu9vTRy0EX https://t.co/oT19olqz18",1
@ddlovato,2/6/17 22:51,@ladygaga,"Just re-watched @ladygaga's performance. No special guests, completely did that shit on her OWN!!! Such a legend.",1
@ddlovato,2/6/17 6:52,@ladygaga,Mad props to @ladygaga... fucking killed it tonight. Oh and that football  game was cool too.,-1
@ddlovato,1/31/17 21:42,@realDonaldTrump,@realDonaldTrump how about you stop dividing our country into two parties and unite us like a president should,0
@ddlovato,12/6/16 16:08,@Adele,Btw.. it is an HONOR to be nominated with @Adele @Sia @justinbieber &amp; @ArianaGrande!!!!!! ,0
